rowLabel	maxf0	minf0	excursion_size	meanf0	finalf0	mean_intensity	duration	max_velocity	final_velocity	maxf0_loc_ms	maxf0_loc_ratio
p2_ki_L1	147.07648662080615	121.01850722012242	3.376067097063365	135.00794115593388	143.7549610041672	73.06104381313227	40.755635778211285	-72.4762170974467	-51.95959055996725	0	0
p1_ki_L2	145.18026399846073	144.21600967696983	0.11536818147770855	145.02758877961506	145.0038208450167	76.76629797838513	40.09294251352458	35.65419943744742	14.482268594827946	26.92863521797051	0.6716552472766661
p2_ki_L2	191.04582109678233	129.4109363807205	6.743509892060375	146.90126782227506	131.24245764743674	73.87954597213064	40.09294251352458	59.111367547196316	44.424078257964304	40.09294251352458	1
p1_tu_L1	150.9657947006996	150.08705852588847	0.10106546342961753	150.74473413780922	150.84118345079588	76.11249641524923	49.70199485147475	-39.56814592663568	-32.29224733502636	0	0
p2_tu_L1	146.1020757304106	119.45359288064638	3.486317135277403	131.84805208283336	126.93197754579565	74.32168776313934	59.642393821775386	-57.34282082727735	-19.433612889770515	0	0
p1_tu_L2	133.78750515902078	131.12144729084736	0.348476407048957	133.04276740361473	133.41670206604368	74.7592161808878	59.642393821775386	19.834050049481927	0.2540320667113285	0	0
p2_tu_L2	127.03604338196897	114.45681683421351	1.8052139396185298	119.00003085639648	123.29138860352498	73.61229142736222	39.76159588117412	-0.1340791370658945	-0.009227738477146377	0	0
p1_tu_M1	148.4675219847064	146.22430181353653	0.2635712183360672	147.47664076897254	147.73047864633875	78.90665205788706	49.70199485147475	46.49648628171123	4.560561323412547	0	0
p2_tu_M1	131.01019320449006	114.68040281478673	2.3047222484711933	123.46226455890127	122.26893938366453	71.87659575861555	89.79493736499933	-50.447610875471675	-2.648579814520625	0	0
p1_tu_M2	135.1721670307906	131.64915621092652	0.4571981492009378	133.25810808581375	133.56932841785732	76.02876397425771	50.033341483811	27.63592526911917	0.930749547123029	0	0
p2_tu_M2	119.96535468976057	107.4625234814372	1.9054104280833941	115.3089754056097	119.301255432766	76.6383394040413	40.424289145875036	-33.18568639086357	-14.73720430846756	0	0
p1_ko_H1	147.4411872071012	146.5047473788105	0.11030613520708421	147.3047868583245	147.41759279246867	81.46350253260705	39.76159588117412	69.2444681054874	43.75357077629515	0	0
